participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.rating1,player.faceid,player.TPrating,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
80,j6tklmc7,,0,0,160,,,,,0,,,0,80,,,,0,1,74,lhe5uzjl,,,,,,0
81,9ial3dvy,,0,0,160,,,,,0,,,0,81,,,,0,1,74,lhe5uzjl,,,,,,0
82,4h1ska65,,0,0,160,,,,,0,,,0,82,,,,0,1,74,lhe5uzjl,,,,,,0
83,ja05ys8v,,0,0,160,,,,,0,,,0,83,,,,0,1,74,lhe5uzjl,,,,,,0
84,unfwcb90,,0,0,160,,,,,0,,,0,84,,,,0,1,74,lhe5uzjl,,,,,,0
85,lszkafql,,0,0,160,,,,,0,,,0,85,,,,0,1,74,lhe5uzjl,,,,,,0
86,sjaa659z,,0,0,160,,,,,0,,,0,86,,,,0,1,74,lhe5uzjl,,,,,,0
87,5c31k4ri,,0,0,160,,,,,0,,,0,87,,,,0,1,74,lhe5uzjl,,,,,,0
88,xvhzcxa7,,0,0,160,,,,,0,,,0,88,,,,0,1,74,lhe5uzjl,,,,,,0
89,lfxmhlo1,,0,0,160,,,,,0,,,0,89,,,,0,1,74,lhe5uzjl,,,,,,0
90,7utumbnj,,0,0,160,,,,,0,,,0,90,,,,0,1,74,lhe5uzjl,,,,,,0
91,qfhgd9k4,,0,0,160,,,,,0,,,0,91,,,,0,1,74,lhe5uzjl,,,,,,0
92,9h0c1vs6,,0,0,160,,,,,0,,,0,92,,,,0,1,74,lhe5uzjl,,,,,,0
93,y5czwrig,,0,0,160,,,,,0,,,0,93,,,,0,1,74,lhe5uzjl,,,,,,0
94,tty4suwg,,0,0,160,,,,,0,,,0,94,,,,0,1,74,lhe5uzjl,,,,,,0
95,pywjuver,,0,0,160,,,,,0,,,0,95,,,,0,1,74,lhe5uzjl,,,,,,0
96,eukb0tda,,0,0,160,,,,,0,,,0,96,,,,0,1,74,lhe5uzjl,,,,,,0
97,fw1o7714,,0,0,160,,,,,0,,,0,97,,,,0,1,74,lhe5uzjl,,,,,,0
98,a6zhghbz,,0,0,160,,,,,0,,,0,98,,,,0,1,74,lhe5uzjl,,,,,,0
99,xpt1eajl,,0,0,160,,,,,0,,,0,99,,,,0,1,74,lhe5uzjl,,,,,,0
100,lefsw48e,,0,0,160,,,,,0,,,0,100,,,,0,1,74,lhe5uzjl,,,,,,0
1,t3zc9soo,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-07 13:26:05.236558+00:00,1,,,0,1,4,60,2,0,1,75,lhe5uzjl,,,,,,0
2,btjqafe7,,0,17,160,sc_round1,Rating,127.0.0.1,2020-05-07 13:30:28.453458+00:00,1,,,0,2,,,,0,1,75,lhe5uzjl,,,,,,0
3,97xy4opv,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-07 13:43:11.750651+00:00,1,,,0,3,,,,0,1,75,lhe5uzjl,,,,,,0
4,c1bytu87,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-07 14:53:06.110316+00:00,1,,,0,4,4,54,2,0,1,75,lhe5uzjl,,,,,,0
5,bx0qog0o,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-07 15:10:54.157339+00:00,1,,,0,5,6,33,4,0,1,75,lhe5uzjl,,,,,,0
6,thkcqj8s,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-07 15:37:05.569130+00:00,1,,,0,6,,,,0,1,75,lhe5uzjl,,,,,,0
7,rz2ox8fz,,0,57,160,sc_round1,Rating,127.0.0.1,2020-05-07 16:03:40.100199+00:00,1,,,0,7,,,,0,1,75,lhe5uzjl,,,,,,0
8,oez60cyu,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-07 16:08:30.265425+00:00,1,,,0,8,7,11,7,0,1,75,lhe5uzjl,,,,,,0
9,cd07fx9e,,0,37,160,sc_round1,Rating,127.0.0.1,2020-05-07 16:19:29.406581+00:00,1,,,0,9,,,,0,1,75,lhe5uzjl,,,,,,0
10,36mx04su,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-07 16:40:18.164648+00:00,1,,,0,10,,,,0,1,75,lhe5uzjl,,,,,,0
11,rda1ug6i,,0,39,160,sc_round1,Rating,127.0.0.1,2020-05-07 16:40:28.982202+00:00,1,,,0,11,,,,0,1,75,lhe5uzjl,,,,,,0
12,prmjyrn6,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-07 17:12:03.478426+00:00,1,,,0,12,,,,0,1,75,lhe5uzjl,,,,,,0
13,hxaf84aj,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-07 17:12:10.079432+00:00,1,,,0,13,,,,0,1,75,lhe5uzjl,,,,,,0
14,51suwwtv,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-07 17:13:18.653459+00:00,1,,,0,14,,,,0,1,75,lhe5uzjl,,,,,,0
15,cikpfjdp,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-07 17:18:06.219011+00:00,1,,,0,15,,,,0,1,75,lhe5uzjl,,,,,,0
16,p16vvjzi,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-07 17:23:10.668779+00:00,1,,,0,16,6,27,6,0,1,75,lhe5uzjl,,,,,,0
17,e377iwt7,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-07 18:15:55.266626+00:00,1,,,0,17,3,15,3,0,1,75,lhe5uzjl,,,,,,0
18,619ozh2u,,0,27,160,sc_round1,Rating,127.0.0.1,2020-05-07 18:25:55.909752+00:00,1,,,0,18,,,,0,1,75,lhe5uzjl,,,,,,0
19,a3sfbmu5,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-07 18:53:47.915985+00:00,1,,,0,19,5,8,2,0,1,75,lhe5uzjl,,,,,,0
20,snkuwas9,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-07 21:22:08.592524+00:00,1,,,0,20,2,62,5,0,1,75,lhe5uzjl,,,,,,0
21,maj8mdgl,,0,71,160,sc_round1,Rating,127.0.0.1,2020-05-07 23:05:49.033130+00:00,1,,,0,21,,,,0,1,75,lhe5uzjl,,,,,,0
22,0pa49wi1,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-08 07:32:27.202162+00:00,1,,,0,22,,,,0,1,75,lhe5uzjl,,,,,,0
23,l3134zfz,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-08 07:34:38.580906+00:00,1,,,0,23,6,34,8,0,1,75,lhe5uzjl,,,,,,0
24,4el8slfv,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-08 07:35:10.578024+00:00,1,,,0,24,,,,0,1,75,lhe5uzjl,,,,,,0
25,nxxszahe,,0,45,160,sc_round1,Rating,127.0.0.1,2020-05-08 07:35:17.104663+00:00,1,,,0,25,,,,0,1,75,lhe5uzjl,,,,,,0
26,zugczave,,0,0,160,,,,,0,,,0,26,,,,0,1,75,lhe5uzjl,,,,,,0
27,bieie7ao,,0,0,160,,,,,0,,,0,27,,,,0,1,75,lhe5uzjl,,,,,,0
28,w406oevk,,0,0,160,,,,,0,,,0,28,,,,0,1,75,lhe5uzjl,,,,,,0
29,tobln7yk,,0,0,160,,,,,0,,,0,29,,,,0,1,75,lhe5uzjl,,,,,,0
30,8371oopx,,0,0,160,,,,,0,,,0,30,,,,0,1,75,lhe5uzjl,,,,,,0
31,s9p5ckq6,,0,0,160,,,,,0,,,0,31,,,,0,1,75,lhe5uzjl,,,,,,0
32,abc94ns9,,0,0,160,,,,,0,,,0,32,,,,0,1,75,lhe5uzjl,,,,,,0
33,lraqhi6g,,0,0,160,,,,,0,,,0,33,,,,0,1,75,lhe5uzjl,,,,,,0
34,7tr5qkaz,,0,0,160,,,,,0,,,0,34,,,,0,1,75,lhe5uzjl,,,,,,0
35,dxe28x21,,0,0,160,,,,,0,,,0,35,,,,0,1,75,lhe5uzjl,,,,,,0
36,5ziimz34,,0,0,160,,,,,0,,,0,36,,,,0,1,75,lhe5uzjl,,,,,,0
37,1u17mk7b,,0,0,160,,,,,0,,,0,37,,,,0,1,75,lhe5uzjl,,,,,,0
38,zhqv6mcm,,0,0,160,,,,,0,,,0,38,,,,0,1,75,lhe5uzjl,,,,,,0
39,bscxqnea,,0,0,160,,,,,0,,,0,39,,,,0,1,75,lhe5uzjl,,,,,,0
40,gpgp05jg,,0,0,160,,,,,0,,,0,40,,,,0,1,75,lhe5uzjl,,,,,,0
41,5bejfp73,,0,0,160,,,,,0,,,0,41,,,,0,1,75,lhe5uzjl,,,,,,0
42,bgeaes6p,,0,0,160,,,,,0,,,0,42,,,,0,1,75,lhe5uzjl,,,,,,0
43,bdgbx3wl,,0,0,160,,,,,0,,,0,43,,,,0,1,75,lhe5uzjl,,,,,,0
44,0nfe0k9c,,0,0,160,,,,,0,,,0,44,,,,0,1,75,lhe5uzjl,,,,,,0
45,hhvjjhod,,0,0,160,,,,,0,,,0,45,,,,0,1,75,lhe5uzjl,,,,,,0
46,lleijff0,,0,0,160,,,,,0,,,0,46,,,,0,1,75,lhe5uzjl,,,,,,0
47,nak8o392,,0,0,160,,,,,0,,,0,47,,,,0,1,75,lhe5uzjl,,,,,,0
48,bris32r5,,0,0,160,,,,,0,,,0,48,,,,0,1,75,lhe5uzjl,,,,,,0
49,d9erb1lm,,0,0,160,,,,,0,,,0,49,,,,0,1,75,lhe5uzjl,,,,,,0
50,mvpb6a2s,,0,0,160,,,,,0,,,0,50,,,,0,1,75,lhe5uzjl,,,,,,0
51,2e2h0wc4,,0,0,160,,,,,0,,,0,51,,,,0,1,75,lhe5uzjl,,,,,,0
52,3c7i3qeh,,0,0,160,,,,,0,,,0,52,,,,0,1,75,lhe5uzjl,,,,,,0
53,fvtczwpi,,0,0,160,,,,,0,,,0,53,,,,0,1,75,lhe5uzjl,,,,,,0
54,szp84fhk,,0,0,160,,,,,0,,,0,54,,,,0,1,75,lhe5uzjl,,,,,,0
55,st6r8kfq,,0,0,160,,,,,0,,,0,55,,,,0,1,75,lhe5uzjl,,,,,,0
56,02avwftl,,0,0,160,,,,,0,,,0,56,,,,0,1,75,lhe5uzjl,,,,,,0
57,5tewfolg,,0,0,160,,,,,0,,,0,57,,,,0,1,75,lhe5uzjl,,,,,,0
58,m88v1yiq,,0,0,160,,,,,0,,,0,58,,,,0,1,75,lhe5uzjl,,,,,,0
59,wavf033z,,0,0,160,,,,,0,,,0,59,,,,0,1,75,lhe5uzjl,,,,,,0
60,8celvr6j,,0,0,160,,,,,0,,,0,60,,,,0,1,75,lhe5uzjl,,,,,,0
61,lq0zamde,,0,0,160,,,,,0,,,0,61,,,,0,1,75,lhe5uzjl,,,,,,0
62,i23f5sfj,,0,0,160,,,,,0,,,0,62,,,,0,1,75,lhe5uzjl,,,,,,0
63,9pxvje4z,,0,0,160,,,,,0,,,0,63,,,,0,1,75,lhe5uzjl,,,,,,0
64,4kusc1sa,,0,0,160,,,,,0,,,0,64,,,,0,1,75,lhe5uzjl,,,,,,0
65,eem5hb8v,,0,0,160,,,,,0,,,0,65,,,,0,1,75,lhe5uzjl,,,,,,0
66,055pnuag,,0,0,160,,,,,0,,,0,66,,,,0,1,75,lhe5uzjl,,,,,,0
67,euk9mm5w,,0,0,160,,,,,0,,,0,67,,,,0,1,75,lhe5uzjl,,,,,,0
68,2x6gwawr,,0,0,160,,,,,0,,,0,68,,,,0,1,75,lhe5uzjl,,,,,,0
69,70icxtu0,,0,0,160,,,,,0,,,0,69,,,,0,1,75,lhe5uzjl,,,,,,0
70,dbfzbwq1,,0,0,160,,,,,0,,,0,70,,,,0,1,75,lhe5uzjl,,,,,,0
71,t55pnknq,,0,0,160,,,,,0,,,0,71,,,,0,1,75,lhe5uzjl,,,,,,0
72,n8969zl4,,0,0,160,,,,,0,,,0,72,,,,0,1,75,lhe5uzjl,,,,,,0
73,g1zkj1et,,0,0,160,,,,,0,,,0,73,,,,0,1,75,lhe5uzjl,,,,,,0
74,yhpfe3ki,,0,0,160,,,,,0,,,0,74,,,,0,1,75,lhe5uzjl,,,,,,0
75,7896i7ka,,0,0,160,,,,,0,,,0,75,,,,0,1,75,lhe5uzjl,,,,,,0
76,ljefhi7s,,0,0,160,,,,,0,,,0,76,,,,0,1,75,lhe5uzjl,,,,,,0
77,1jd706c5,,0,0,160,,,,,0,,,0,77,,,,0,1,75,lhe5uzjl,,,,,,0
78,wtli2nmv,,0,0,160,,,,,0,,,0,78,,,,0,1,75,lhe5uzjl,,,,,,0
79,s1660bu2,,0,0,160,,,,,0,,,0,79,,,,0,1,75,lhe5uzjl,,,,,,0
80,j6tklmc7,,0,0,160,,,,,0,,,0,80,,,,0,1,75,lhe5uzjl,,,,,,0
81,9ial3dvy,,0,0,160,,,,,0,,,0,81,,,,0,1,75,lhe5uzjl,,,,,,0
82,4h1ska65,,0,0,160,,,,,0,,,0,82,,,,0,1,75,lhe5uzjl,,,,,,0
83,ja05ys8v,,0,0,160,,,,,0,,,0,83,,,,0,1,75,lhe5uzjl,,,,,,0
84,unfwcb90,,0,0,160,,,,,0,,,0,84,,,,0,1,75,lhe5uzjl,,,,,,0
85,lszkafql,,0,0,160,,,,,0,,,0,85,,,,0,1,75,lhe5uzjl,,,,,,0
86,sjaa659z,,0,0,160,,,,,0,,,0,86,,,,0,1,75,lhe5uzjl,,,,,,0
87,5c31k4ri,,0,0,160,,,,,0,,,0,87,,,,0,1,75,lhe5uzjl,,,,,,0
88,xvhzcxa7,,0,0,160,,,,,0,,,0,88,,,,0,1,75,lhe5uzjl,,,,,,0
89,lfxmhlo1,,0,0,160,,,,,0,,,0,89,,,,0,1,75,lhe5uzjl,,,,,,0
90,7utumbnj,,0,0,160,,,,,0,,,0,90,,,,0,1,75,lhe5uzjl,,,,,,0
91,qfhgd9k4,,0,0,160,,,,,0,,,0,91,,,,0,1,75,lhe5uzjl,,,,,,0
92,9h0c1vs6,,0,0,160,,,,,0,,,0,92,,,,0,1,75,lhe5uzjl,,,,,,0
93,y5czwrig,,0,0,160,,,,,0,,,0,93,,,,0,1,75,lhe5uzjl,,,,,,0
94,tty4suwg,,0,0,160,,,,,0,,,0,94,,,,0,1,75,lhe5uzjl,,,,,,0
95,pywjuver,,0,0,160,,,,,0,,,0,95,,,,0,1,75,lhe5uzjl,,,,,,0
96,eukb0tda,,0,0,160,,,,,0,,,0,96,,,,0,1,75,lhe5uzjl,,,,,,0
97,fw1o7714,,0,0,160,,,,,0,,,0,97,,,,0,1,75,lhe5uzjl,,,,,,0
98,a6zhghbz,,0,0,160,,,,,0,,,0,98,,,,0,1,75,lhe5uzjl,,,,,,0
99,xpt1eajl,,0,0,160,,,,,0,,,0,99,,,,0,1,75,lhe5uzjl,,,,,,0
100,lefsw48e,,0,0,160,,,,,0,,,0,100,,,,0,1,75,lhe5uzjl,,,,,,0
1,t3zc9soo,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-07 13:26:05.236558+00:00,1,,,0,1,4,58,4,0,1,76,lhe5uzjl,,,,,,0
2,btjqafe7,,0,17,160,sc_round1,Rating,127.0.0.1,2020-05-07 13:30:28.453458+00:00,1,,,0,2,,,,0,1,76,lhe5uzjl,,,,,,0
3,97xy4opv,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-07 13:43:11.750651+00:00,1,,,0,3,,,,0,1,76,lhe5uzjl,,,,,,0
4,c1bytu87,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-07 14:53:06.110316+00:00,1,,,0,4,3,77,3,0,1,76,lhe5uzjl,,,,,,0
5,bx0qog0o,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-07 15:10:54.157339+00:00,1,,,0,5,7,53,4,0,1,76,lhe5uzjl,,,,,,0
6,thkcqj8s,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-07 15:37:05.569130+00:00,1,,,0,6,,,,0,1,76,lhe5uzjl,,,,,,0
7,rz2ox8fz,,0,57,160,sc_round1,Rating,127.0.0.1,2020-05-07 16:03:40.100199+00:00,1,,,0,7,,,,0,1,76,lhe5uzjl,,,,,,0
8,oez60cyu,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-07 16:08:30.265425+00:00,1,,,0,8,1,73,4,0,1,76,lhe5uzjl,,,,,,0
9,cd07fx9e,,0,37,160,sc_round1,Rating,127.0.0.1,2020-05-07 16:19:29.406581+00:00,1,,,0,9,,,,0,1,76,lhe5uzjl,,,,,,0
10,36mx04su,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-07 16:40:18.164648+00:00,1,,,0,10,,,,0,1,76,lhe5uzjl,,,,,,0
11,rda1ug6i,,0,39,160,sc_round1,Rating,127.0.0.1,2020-05-07 16:40:28.982202+00:00,1,,,0,11,,,,0,1,76,lhe5uzjl,,,,,,0
12,prmjyrn6,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-07 17:12:03.478426+00:00,1,,,0,12,,,,0,1,76,lhe5uzjl,,,,,,0
13,hxaf84aj,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-07 17:12:10.079432+00:00,1,,,0,13,,,,0,1,76,lhe5uzjl,,,,,,0
14,51suwwtv,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-07 17:13:18.653459+00:00,1,,,0,14,,,,0,1,76,lhe5uzjl,,,,,,0
15,cikpfjdp,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-07 17:18:06.219011+00:00,1,,,0,15,,,,0,1,76,lhe5uzjl,,,,,,0
16,p16vvjzi,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-07 17:23:10.668779+00:00,1,,,0,16,6,28,8,0,1,76,lhe5uzjl,,,,,,0
17,e377iwt7,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-07 18:15:55.266626+00:00,1,,,0,17,4,14,4,0,1,76,lhe5uzjl,,,,,,0
18,619ozh2u,,0,27,160,sc_round1,Rating,127.0.0.1,2020-05-07 18:25:55.909752+00:00,1,,,0,18,,,,0,1,76,lhe5uzjl,,,,,,0
19,a3sfbmu5,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-07 18:53:47.915985+00:00,1,,,0,19,4,3,1,0,1,76,lhe5uzjl,,,,,,0
20,snkuwas9,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-07 21:22:08.592524+00:00,1,,,0,20,2,80,4,0,1,76,lhe5uzjl,,,,,,0
21,maj8mdgl,,0,71,160,sc_round1,Rating,127.0.0.1,2020-05-07 23:05:49.033130+00:00,1,,,0,21,,,,0,1,76,lhe5uzjl,,,,,,0
22,0pa49wi1,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-08 07:32:27.202162+00:00,1,,,0,22,,,,0,1,76,lhe5uzjl,,,,,,0
23,l3134zfz,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-08 07:34:38.580906+00:00,1,,,0,23,8,23,6,0,1,76,lhe5uzjl,,,,,,0
24,4el8slfv,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-08 07:35:10.578024+00:00,1,,,0,24,,,,0,1,76,lhe5uzjl,,,,,,0
25,nxxszahe,,0,45,160,sc_round1,Rating,127.0.0.1,2020-05-08 07:35:17.104663+00:00,1,,,0,25,,,,0,1,76,lhe5uzjl,,,,,,0
26,zugczave,,0,0,160,,,,,0,,,0,26,,,,0,1,76,lhe5uzjl,,,,,,0
27,bieie7ao,,0,0,160,,,,,0,,,0,27,,,,0,1,76,lhe5uzjl,,,,,,0
28,w406oevk,,0,0,160,,,,,0,,,0,28,,,,0,1,76,lhe5uzjl,,,,,,0
29,tobln7yk,,0,0,160,,,,,0,,,0,29,,,,0,1,76,lhe5uzjl,,,,,,0
30,8371oopx,,0,0,160,,,,,0,,,0,30,,,,0,1,76,lhe5uzjl,,,,,,0
31,s9p5ckq6,,0,0,160,,,,,0,,,0,31,,,,0,1,76,lhe5uzjl,,,,,,0
32,abc94ns9,,0,0,160,,,,,0,,,0,32,,,,0,1,76,lhe5uzjl,,,,,,0
33,lraqhi6g,,0,0,160,,,,,0,,,0,33,,,,0,1,76,lhe5uzjl,,,,,,0
34,7tr5qkaz,,0,0,160,,,,,0,,,0,34,,,,0,1,76,lhe5uzjl,,,,,,0
35,dxe28x21,,0,0,160,,,,,0,,,0,35,,,,0,1,76,lhe5uzjl,,,,,,0
36,5ziimz34,,0,0,160,,,,,0,,,0,36,,,,0,1,76,lhe5uzjl,,,,,,0
37,1u17mk7b,,0,0,160,,,,,0,,,0,37,,,,0,1,76,lhe5uzjl,,,,,,0
38,zhqv6mcm,,0,0,160,,,,,0,,,0,38,,,,0,1,76,lhe5uzjl,,,,,,0
39,bscxqnea,,0,0,160,,,,,0,,,0,39,,,,0,1,76,lhe5uzjl,,,,,,0
40,gpgp05jg,,0,0,160,,,,,0,,,0,40,,,,0,1,76,lhe5uzjl,,,,,,0
41,5bejfp73,,0,0,160,,,,,0,,,0,41,,,,0,1,76,lhe5uzjl,,,,,,0
42,bgeaes6p,,0,0,160,,,,,0,,,0,42,,,,0,1,76,lhe5uzjl,,,,,,0
43,bdgbx3wl,,0,0,160,,,,,0,,,0,43,,,,0,1,76,lhe5uzjl,,,,,,0
44,0nfe0k9c,,0,0,160,,,,,0,,,0,44,,,,0,1,76,lhe5uzjl,,,,,,0
45,hhvjjhod,,0,0,160,,,,,0,,,0,45,,,,0,1,76,lhe5uzjl,,,,,,0
46,lleijff0,,0,0,160,,,,,0,,,0,46,,,,0,1,76,lhe5uzjl,,,,,,0
47,nak8o392,,0,0,160,,,,,0,,,0,47,,,,0,1,76,lhe5uzjl,,,,,,0
48,bris32r5,,0,0,160,,,,,0,,,0,48,,,,0,1,76,lhe5uzjl,,,,,,0
49,d9erb1lm,,0,0,160,,,,,0,,,0,49,,,,0,1,76,lhe5uzjl,,,,,,0
50,mvpb6a2s,,0,0,160,,,,,0,,,0,50,,,,0,1,76,lhe5uzjl,,,,,,0
51,2e2h0wc4,,0,0,160,,,,,0,,,0,51,,,,0,1,76,lhe5uzjl,,,,,,0
52,3c7i3qeh,,0,0,160,,,,,0,,,0,52,,,,0,1,76,lhe5uzjl,,,,,,0
53,fvtczwpi,,0,0,160,,,,,0,,,0,53,,,,0,1,76,lhe5uzjl,,,,,,0
54,szp84fhk,,0,0,160,,,,,0,,,0,54,,,,0,1,76,lhe5uzjl,,,,,,0
55,st6r8kfq,,0,0,160,,,,,0,,,0,55,,,,0,1,76,lhe5uzjl,,,,,,0
56,02avwftl,,0,0,160,,,,,0,,,0,56,,,,0,1,76,lhe5uzjl,,,,,,0
57,5tewfolg,,0,0,160,,,,,0,,,0,57,,,,0,1,76,lhe5uzjl,,,,,,0
58,m88v1yiq,,0,0,160,,,,,0,,,0,58,,,,0,1,76,lhe5uzjl,,,,,,0
59,wavf033z,,0,0,160,,,,,0,,,0,59,,,,0,1,76,lhe5uzjl,,,,,,0
60,8celvr6j,,0,0,160,,,,,0,,,0,60,,,,0,1,76,lhe5uzjl,,,,,,0
61,lq0zamde,,0,0,160,,,,,0,,,0,61,,,,0,1,76,lhe5uzjl,,,,,,0
62,i23f5sfj,,0,0,160,,,,,0,,,0,62,,,,0,1,76,lhe5uzjl,,,,,,0
63,9pxvje4z,,0,0,160,,,,,0,,,0,63,,,,0,1,76,lhe5uzjl,,,,,,0
64,4kusc1sa,,0,0,160,,,,,0,,,0,64,,,,0,1,76,lhe5uzjl,,,,,,0
65,eem5hb8v,,0,0,160,,,,,0,,,0,65,,,,0,1,76,lhe5uzjl,,,,,,0
66,055pnuag,,0,0,160,,,,,0,,,0,66,,,,0,1,76,lhe5uzjl,,,,,,0
67,euk9mm5w,,0,0,160,,,,,0,,,0,67,,,,0,1,76,lhe5uzjl,,,,,,0
68,2x6gwawr,,0,0,160,,,,,0,,,0,68,,,,0,1,76,lhe5uzjl,,,,,,0
69,70icxtu0,,0,0,160,,,,,0,,,0,69,,,,0,1,76,lhe5uzjl,,,,,,0
70,dbfzbwq1,,0,0,160,,,,,0,,,0,70,,,,0,1,76,lhe5uzjl,,,,,,0
71,t55pnknq,,0,0,160,,,,,0,,,0,71,,,,0,1,76,lhe5uzjl,,,,,,0
72,n8969zl4,,0,0,160,,,,,0,,,0,72,,,,0,1,76,lhe5uzjl,,,,,,0
73,g1zkj1et,,0,0,160,,,,,0,,,0,73,,,,0,1,76,lhe5uzjl,,,,,,0
74,yhpfe3ki,,0,0,160,,,,,0,,,0,74,,,,0,1,76,lhe5uzjl,,,,,,0
75,7896i7ka,,0,0,160,,,,,0,,,0,75,,,,0,1,76,lhe5uzjl,,,,,,0
76,ljefhi7s,,0,0,160,,,,,0,,,0,76,,,,0,1,76,lhe5uzjl,,,,,,0
77,1jd706c5,,0,0,160,,,,,0,,,0,77,,,,0,1,76,lhe5uzjl,,,,,,0
78,wtli2nmv,,0,0,160,,,,,0,,,0,78,,,,0,1,76,lhe5uzjl,,,,,,0
79,s1660bu2,,0,0,160,,,,,0,,,0,79,,,,0,1,76,lhe5uzjl,,,,,,0
80,j6tklmc7,,0,0,160,,,,,0,,,0,80,,,,0,1,76,lhe5uzjl,,,,,,0
81,9ial3dvy,,0,0,160,,,,,0,,,0,81,,,,0,1,76,lhe5uzjl,,,,,,0
82,4h1ska65,,0,0,160,,,,,0,,,0,82,,,,0,1,76,lhe5uzjl,,,,,,0
83,ja05ys8v,,0,0,160,,,,,0,,,0,83,,,,0,1,76,lhe5uzjl,,,,,,0
84,unfwcb90,,0,0,160,,,,,0,,,0,84,,,,0,1,76,lhe5uzjl,,,,,,0
85,lszkafql,,0,0,160,,,,,0,,,0,85,,,,0,1,76,lhe5uzjl,,,,,,0
86,sjaa659z,,0,0,160,,,,,0,,,0,86,,,,0,1,76,lhe5uzjl,,,,,,0
87,5c31k4ri,,0,0,160,,,,,0,,,0,87,,,,0,1,76,lhe5uzjl,,,,,,0
88,xvhzcxa7,,0,0,160,,,,,0,,,0,88,,,,0,1,76,lhe5uzjl,,,,,,0
89,lfxmhlo1,,0,0,160,,,,,0,,,0,89,,,,0,1,76,lhe5uzjl,,,,,,0
90,7utumbnj,,0,0,160,,,,,0,,,0,90,,,,0,1,76,lhe5uzjl,,,,,,0
91,qfhgd9k4,,0,0,160,,,,,0,,,0,91,,,,0,1,76,lhe5uzjl,,,,,,0
92,9h0c1vs6,,0,0,160,,,,,0,,,0,92,,,,0,1,76,lhe5uzjl,,,,,,0
93,y5czwrig,,0,0,160,,,,,0,,,0,93,,,,0,1,76,lhe5uzjl,,,,,,0
94,tty4suwg,,0,0,160,,,,,0,,,0,94,,,,0,1,76,lhe5uzjl,,,,,,0
95,pywjuver,,0,0,160,,,,,0,,,0,95,,,,0,1,76,lhe5uzjl,,,,,,0
96,eukb0tda,,0,0,160,,,,,0,,,0,96,,,,0,1,76,lhe5uzjl,,,,,,0
97,fw1o7714,,0,0,160,,,,,0,,,0,97,,,,0,1,76,lhe5uzjl,,,,,,0
98,a6zhghbz,,0,0,160,,,,,0,,,0,98,,,,0,1,76,lhe5uzjl,,,,,,0
99,xpt1eajl,,0,0,160,,,,,0,,,0,99,,,,0,1,76,lhe5uzjl,,,,,,0
100,lefsw48e,,0,0,160,,,,,0,,,0,100,,,,0,1,76,lhe5uzjl,,,,,,0
1,t3zc9soo,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-07 13:26:05.236558+00:00,1,,,0,1,6,25,3,0,1,77,lhe5uzjl,,,,,,0
2,btjqafe7,,0,17,160,sc_round1,Rating,127.0.0.1,2020-05-07 13:30:28.453458+00:00,1,,,0,2,,,,0,1,77,lhe5uzjl,,,,,,0
